X.J1.,X.19.12.16.,X.66.48672.
J17,23:09:28,61.878937
J18,23:09:28,70
J19,23:09:28,70
J20,23:09:28,70
J21,23:09:28,70
J21A,23:09:28,70
J22,23:09:28,67.11501
J23,23:09:28,70
J23A,23:09:28,69.446754
J24,23:09:28,67.72946
J24A,23:09:28,68.42296
J25,23:09:28,69.833496
J26,23:09:28,70
J27,23:09:28,70
J28,23:09:28,69.95529
J29,23:09:28,67.00518
J29A,23:09:28,62.75849
J30,23:09:28,59.09314
J31,23:09:28,60.48743
J32,23:09:28,49.35614
J33,23:09:28,50.72812
J34,23:09:28,50.538284
J35,23:09:28,59.030262
J35A,23:09:28,69.27434
J36,23:09:28,69.17948
J37,23:09:28,69.506226
J38,23:09:28,70
J39,23:09:28,65.74107
J40,23:09:28,60.413532
J41,23:09:28,59.61258
J42,23:09:28,63.465748
J43|44,23:09:28,65.27238
J45,23:09:28,65.24397
J46,23:09:28,49.937595
J47,23:09:28,55.923405
J48,23:09:28,J48
X.J1.,X.02.09.29.,X.65.86535.
J1,02:09:29,65.86535
J2,02:09:29,65.975136
J4,02:09:29,68.9722
J5,02:09:29,68.47983
J6,02:09:29,66.48672
J6A,02:09:29,65.309044
J7,02:09:29,58.406517
J8,02:09:29,62.23175
J9,02:09:29,60.055122
J10,02:09:29,50.955395
J11,02:09:29,57.93012
J11A,02:09:29,49.12646
J12,02:09:29,51.86246
J13,02:09:29,66.55188
J14,02:09:29,59.055458
J15,02:09:29,63.655945
J15A,02:09:29,64.22374
J16,02:09:29,62.755436
J17,02:09:29,65.86535
J18,02:09:29,65.19126
J19,02:09:29,61.44108
J20,02:09:29,56.613243
J21,02:09:29,56.239944
J21A,02:09:29,56.96573
J22,02:09:29,62.562912
J23,02:09:29,64.9483
J23A,02:09:29,68.37356
J24,02:09:29,65.86535
J24A,02:09:29,66.4146
J25,02:09:29,65.58834
J26,02:09:29,66.54905
J27,02:09:29,62.899277
J28,02:09:29,62.01601
J29,02:09:29,65.3736
J29A,02:09:29,58.048134
J30,02:09:29,59.60308
J31,02:09:29,61.030025
J32,02:09:29,49.70286
J33,02:09:29,50.58993
J34,02:09:29,47.43143
J35,02:09:29,57.78752
J35A,02:09:29,63.699104
J36,02:09:29,64.13972
J37,02:09:29,67.380066
J38,02:09:29,69.97711
J39,02:09:29,64.74688
J40,02:09:29,67.64821
J41,02:09:29,69.86696
J42,02:09:29,57.68303
J43|44,02:09:29,60.159405
J45,02:09:29,50.331066
J46,02:09:29,48.399044
J47,02:09:29,52.19518
J48,02:09:29,J48
X.J1.,X.05.09.30.,X.58.408894.
J1,05:09:30,58.408894
J2,05:09:30,63.76876
J4,05:09:30,60.589638
J5,05:09:30,59.522636
J6,05:09:30,55.302036
J6A,05:09:30,60.02576
J7,05:09:30,57.164963
J8,05:09:30,62.85016
J9,05:09:30,55.905476
J10,05:09:30,50.268784
J11,05:09:30,47.845577
J11A,05:09:30,48.333336
J12,05:09:30,50.164707
J13,05:09:30,64.32705
J14,05:09:30,62.67671
J15,05:09:30,63.011982
J15A,05:09:30,69.65868
J16,05:09:30,67.85633
J17,05:09:30,65.86535
J18,05:09:30,66.45594
J19,05:09:30,66.37693
J20,05:09:30,68.77198
J21,05:09:30,62.699963
J21A,05:09:30,61.043793
J22,05:09:30,60.28686
J23,05:09:30,65.86535
J23A,05:09:30,65.71853
J24,05:09:30,67.108086
J24A,05:09:30,66.96384
J25,05:09:30,57.199486
J26,05:09:30,56.97918
J27,05:09:30,56.92586
J28,05:09:30,56.309982
J29,05:09:30,62.914814
J29A,05:09:30,61.123444
J30,05:09:30,59.4998
J31,05:09:30,61.39906
J32,05:09:30,50.114834
J33,05:09:30,52.98036
J34,05:09:30,50.67633
J35,05:09:30,54.05929
J35A,05:09:30,64.001236
J36,05:09:30,65.72732
J37,05:09:30,67.64211
J38,05:09:30,66.88407
J39,05:09:30,65.36825
J40,05:09:30,66.34619
J41,05:09:30,62.42828
J42,05:09:30,59.354904
J43|44,05:09:30,60.894375
J45,05:09:30,48.466953
J46,05:09:30,48.177975
J47,05:09:30,55.923405
J48,05:09:30,J48
X.J1.,X.08.09.31.,X.68.9722.
J1,08:09:31,68.9722
J2,08:09:31,68.34862
J4,08:09:31,70
J5,08:09:31,70
J6,08:09:31,70
J6A,08:09:31,65.6246
J7,08:09:31,53.651375
J8,08:09:31,68.04473
J9,08:09:31,63.18275
J10,08:09:31,50.952435
J11,08:09:31,48.339622
J11A,08:09:31,48.62781
J12,08:09:31,48.86509
J13,08:09:31,65.43946
J14,08:09:31,67.09885
J15,08:09:31,68.46593
J15A,08:09:31,66.59797
J16,08:09:31,66.523926
J17,08:09:31,70
J18,08:09:31,66.57974
J19,08:09:31,60.604588
J20,08:09:31,70
J21,08:09:31,63.614464
J21A,08:09:31,69.66828
J22,08:09:31,68.28102
J23,08:09:31,67.870544
J23A,08:09:31,68.37356
J24,08:09:31,70
J24A,08:09:31,68.27871
J25,08:09:31,65.39969
J26,08:09:31,67.17041
J27,08:09:31,68.210045
J28,08:09:31,63.157608
J29,08:09:31,67.599846
J29A,08:09:31,62.234497
J30,08:09:31,55.30296
J31,08:09:31,65.12728
J32,08:09:31,54.33394
J33,08:09:31,52.932823
J34,08:09:31,49.709694
J35,08:09:31,62.13712
J35A,08:09:31,67.108086
J36,08:09:31,67.24612
J37,08:09:31,62.069637
J38,08:09:31,59.042667
J39,08:09:31,59.90018
J40,08:09:31,67.72946
J41,08:09:31,65.57419
J42,08:09:31,65.952515
J43|44,08:09:31,68.9722
J45,08:09:31,47.84558
J46,08:09:31,47.328697
J47,08:09:31,57.16615
J48,08:09:31,J48
X.J1.,X.11.09.32.,X.67.72946.
J1,11:09:32,67.72946
J2,11:09:32,70
J4,11:09:32,70
J5,11:09:32,70
J6,11:09:32,70
J6A,11:09:32,57.47521
J7,11:09:32,57.98911
J8,11:09:32,24.390575
J9,11:09:32,58.312057
J10,11:09:32,47.84558
J11,11:09:32,47.71825
J11A,11:09:32,49.439327
J12,11:09:32,47.11473
J13,11:09:32,61.58091
J14,11:09:32,65.147224
J15,11:09:32,66.37162
J15A,11:09:32,65.24397
J16,11:09:32,63.960976
J17,11:09:32,69.44364
J18,11:09:32,68.79053
J19,11:09:32,70
J20,11:09:32,70
J21,11:09:32,61.51914
J21A,11:09:32,69.916115
J22,11:09:32,69.73319
J23,11:09:32,66.55726
J23A,11:09:32,67.11945
J24,11:09:32,64.622604
J24A,11:09:32,66.009605
J25,11:09:32,66.998985
J26,11:09:32,68.9722
J27,11:09:32,70
J28,11:09:32,66.697
J29,11:09:32,65.3736
J29A,11:09:32,60.419086
J30,11:09:32,47.67284
J31,11:09:32,55.33995
J32,11:09:32,37.196526
J33,11:09:32,47.750526
J34,11:09:32,48.12169
J35,11:09:32,55.92341
J35A,11:09:32,69.42541
J36,11:09:32,64.761086
J37,11:09:32,64.87472
J38,11:09:32,70
J39,11:09:32,68.72365
J40,11:09:32,68.77241
J41,11:09:32,67.108086
J42,11:09:32,64.01384
J43|44,11:09:32,30.873175
J45,11:09:32,18.641136
J46,11:09:32,34.890137
J47,11:09:32,54.05929
J48,11:09:32,J48
X.J1.,X.14.09.33.,X.62.13712.
J1,14:09:33,62.13712
J2,14:09:33,69.46775
J4,14:09:33,70
J5,14:09:33,65.34072
J6,14:09:33,65.86535
J6A,14:09:33,61.519
J7,14:09:33,58.41245
J8,14:09:33,63.44169
J9,14:09:33,59.594105
J10,14:09:33,48.34238
J11,14:09:33,48.174942
J11A,14:09:33,48.30909
J12,14:09:33,47.622345
J13,14:09:33,61.611164
J14,14:09:33,67.513756
J15,14:09:33,67.72946
J15A,14:09:33,64.557495
J16,14:09:33,68.829384
J17,14:09:33,70
J18,14:09:33,64.26669
J19,14:09:33,66.414276
J20,14:09:33,70
J21,14:09:33,61.233818
J21A,14:09:33,66.01476
J22,14:09:33,67.45714
J23,14:09:33,67.672424
J23A,14:09:33,66.644905
J24,14:09:33,64.001236
J24A,14:09:33,64.7225
J25,14:09:33,66.89222
J26,14:09:33,68.35269
J27,14:09:33,70
J28,14:09:33,70
J29,14:09:33,70
J29A,14:09:33,62.838726
J30,14:09:33,49.840267
J31,14:09:33,64.38922
J32,14:09:33,47.36153
J33,14:09:33,49.77879
J34,14:09:33,48.12169
J35,14:09:33,60.273006
J35A,14:09:33,65.848236
J36,14:09:33,69.869644
J37,14:09:33,67.73939
J38,14:09:33,67.03892
J39,14:09:33,63.131313
J40,14:09:33,65.0222
J41,14:09:33,64.52672
J42,14:09:33,68.32593
J43|44,14:09:33,70
J45,14:09:33,54.680668
J46,14:09:33,49.321484
J47,14:09:33,54.05929
J48,14:09:33,J48
X.J1.,X.17.09.34.,X.70.
J1,17:09:34,70
J2,17:09:34,61.46016
J4,17:09:34,53.702946
J5,17:09:34,58.36801
J6,17:09:34,61.515743
J6A,17:09:34,62.51125
J7,17:09:34,59.85678
J8,17:09:34,64.09542
J9,17:09:34,60.836693
J10,17:09:34,48.34238
J11,17:09:34,48.174942
J11A,17:09:34,48.19372
J12,17:09:34,48.694458
J13,17:09:34,60.82455
J14,17:09:34,63.913654
J15,17:09:34,69.20239
J15A,17:09:34,68.28572
J16,17:09:34,70
J17,17:09:34,68.77897
J18,17:09:34,69.98055
J19,17:09:34,70
J20,17:09:34,69.97531
J21,17:09:34,64.59478
J21A,17:09:34,67.43063
J22,17:09:34,67.72946
J23,17:09:34,66.06346
J23A,17:09:34,64.023964
J24,17:09:34,67.108086
J24A,17:09:34,65.89311
J25,17:09:34,70
J26,17:09:34,69.15917
J27,17:09:34,67.108086
J28,17:09:34,70
J29,17:09:34,70
J29A,17:09:34,62.168663
J30,17:09:34,50.811657
J31,17:09:34,67.108086
J32,17:09:34,51.920532
J33,17:09:34,49.08833
J34,17:09:34,49.01916
J35,17:09:34,60.273006
J35A,17:09:34,70
J36,17:09:34,70
J37,17:09:34,70
J38,17:09:34,70
J39,17:09:34,69.593575
J40,17:09:34,67.04881
J41,17:09:34,65.86535
J42,17:09:34,67.708565
J43|44,17:09:34,70
J45,17:09:34,47.84558
J46,17:09:34,19.434484
J47,17:09:34,55.302032
J48,17:09:34,J48
X.J1.,X.20.09.35.,X.65.86535.
J1,20:09:35,65.86535
J2,20:09:35,68.30862
J4,20:09:35,68.66746
J5,20:09:35,67.79396
J6,20:09:35,64.001236
J6A,20:09:35,63.197685
J7,20:09:35,48.88792
J8,20:09:35,64.99305
J9,20:09:35,61.05786
J10,20:09:35,48.40467
J11,20:09:35,48.174942
J11A,20:09:35,48.156403
J12,20:09:35,48.18684
J13,20:09:35,65.50462
J14,20:09:35,66.99446
J15,20:09:35,66.601814
J15A,20:09:35,59.336845
J16,20:09:35,66.32491
J17,20:09:35,68.67234
J18,20:09:35,67.68956
J19,20:09:35,68.46061
J20,20:09:35,70
J21,20:09:35,68.62835
J21A,20:09:35,70
J22,20:09:35,69.18163
J23,20:09:35,68.831116
J23A,20:09:35,67.43582
J24,20:09:35,68.35083
J24A,20:09:35,62.181477
J25,20:09:35,56.456963
J26,20:09:35,65.99
J27,20:09:35,70
J28,20:09:35,69.115776
J29,20:09:35,55.793793
J29A,20:09:35,50.37976
J30,20:09:35,50.09219
J31,20:09:35,65.51821
J32,20:09:35,46.46552
J33,20:09:35,47.081615
J34,20:09:35,49.985798
J35,20:09:35,60.273006
J35A,20:09:35,70
J36,20:09:35,67.72946
J37,20:09:35,69.68092
J38,20:09:35,70
J39,20:09:35,70
J40,20:09:35,70
J41,20:09:35,67.51641
J42,20:09:35,67.065865
J43|44,20:09:35,68.08984
J45,20:09:35,50.331066
J46,20:09:35,48.202465
J47,20:09:35,57.78752
J48,20:09:35,J48
X.J1.,X.23.09.36.,X.66.48672.
J1,23:09:36,66.48672
J2,23:09:36,63.44568
J4,23:09:36,67.108086
J5,23:09:36,24.72357
J6,23:09:36,64.001236
J6A,23:09:36,58.59433
J7,23:09:36,58.406517
J8,23:09:36,66.235794
J9,23:09:36,59.875637
J10,23:09:36,47.84558
J11,23:09:36,51.31915
J11A,23:09:36,49.862385
J12,23:09:36,47.959335
J13,23:09:36,65.23932
J14,23:09:36,64.26543
J15,23:09:36,56.42968
J15A,23:09:36,57.2774
J16,23:09:36,58.79559
J17,23:09:36,58.837036
J18,23:09:36,53.87811
J19,23:09:36,63.636772
J20,23:09:36,63.14023
J21,23:09:36,61.120667
J21A,23:09:36,61.318924
J22,23:09:36,70
J23,23:09:36,70
J23A,23:09:36,59.516182
J24,23:09:36,60.894375
J24A,23:09:36,61.948505
J25,23:09:36,61.452625
J26,23:09:36,54.308586
J27,23:09:36,65.24397
J28,23:09:36,62.61937
J29,23:09:36,63.741997
J29A,23:09:36,51.900265
J30,23:09:36,50.53628
J31,23:09:36,61.651398
J32,23:09:36,48.7416
J33,23:09:36,47.55217
J34,23:09:36,47.84558
J35,23:09:36,55.92341
J35A,23:09:36,61.347576
J36,23:09:36,58.616165
J37,23:09:36,61.341053
J38,23:09:36,68.7229
J39,23:09:36,67.72946
J40,23:09:36,70
J41,23:09:36,65.33986
J42,23:09:36,62.29443
J43|44,23:09:36,62.412304
J45,23:09:36,46.60284
J46,23:09:36,47.5011
J47,23:09:36,52.81655
J48,23:09:36,J48
X.J1.,X.02.09.37.,X.55.302036.
J1,02:09:37,55.302036
J2,02:09:37,57.76641
J4,02:09:37,59.809948
J5,02:09:37,57.3274
J6,02:09:37,58.408894
J6A,02:09:37,60.399883
J7,02:09:37,55.923412
J8,02:09:37,56.024338
J9,02:09:37,52.7381
J10,02:09:37,50.82935
J11,02:09:37,56.03546
J11A,02:09:37,51.05963
J12,02:09:37,50.956707
J13,02:09:37,66.55188
J14,02:09:37,63.955906
J15,02:09:37,57.78752
J15A,02:09:37,56.257164
J16,02:09:37,56.768112
J17,02:09:37,60.722797
J18,02:09:37,60.803932
J19,02:09:37,65.86535
J20,02:09:37,65.278206
J21,02:09:37,67.61139
J21A,02:09:37,58.65672
J22,02:09:37,57.71771
J23,02:09:37,57.461826
J23A,02:09:37,64.012596
J24,02:09:37,64.001236
J24A,02:09:37,57.210506
J25,02:09:37,60.98948
J26,02:09:37,64.68492
J27,02:09:37,67.22823
J28,02:09:37,64.762856
J29,02:09:37,63.50947
J29A,02:09:37,59.29088
J30,02:09:37,50.261883
J31,02:09:37,55.302032
J32,02:09:37,49.709694
J33,02:09:37,49.334206
J34,02:09:37,48.812225
J35,02:09:37,49.709694
J35A,02:09:37,49.743904
J36,02:09:37,51.43578
J37,02:09:37,54.0295
J38,02:09:37,63.614765
J39,02:09:37,62.012844
J40,02:09:37,66.886314
J41,02:09:37,62.914707
J42,02:09:37,58.373966
J43|44,02:09:37,60.27301
J45,02:09:37,62.13712
J46,02:09:37,49.605206
J47,02:09:37,55.923405
J48,02:09:37,J48
X.J1.,X.05.09.38.,X.63.37986.
J1,05:09:38,63.37986
J2,05:09:38,68.76195
J4,05:09:38,69.27695
J5,05:09:38,69.81931
J6,05:09:38,64.622604
J6A,05:09:38,58.28527
J7,05:09:38,57.37367
J8,05:09:38,64.03134
J9,05:09:38,59.99445
J10,05:09:38,50.39335
J11,05:09:38,51.356503
J11A,05:09:38,52.144646
J12,05:09:38,49.937202
J13,05:09:38,59.35607
J14,05:09:38,63.550053
J15,05:09:38,57.235348
J15A,05:09:38,57.67627
J16,05:09:38,60.401024
J17,05:09:38,60.486263
J18,05:09:38,68.18941
J19,05:09:38,70
J20,05:09:38,69.148544
J21,05:09:38,57.352917
J21A,05:09:38,57.563396
J22,05:09:38,66.22133
J23,05:09:38,68.05515
J23A,05:09:38,58.89481
J24,05:09:38,59.03026
J24A,05:09:38,61.776485
J25,05:09:38,62.544548
J26,05:09:38,65.49326
J27,05:09:38,68.371475
J28,05:09:38,67.03088
J29,05:09:38,68.427025
J29A,05:09:38,62.168663
J30,05:09:38,54.230972
J31,05:09:38,64.777214
J32,05:09:38,49.572372
J33,05:09:38,48.59656
J34,05:09:38,46.740887
J35,05:09:38,52.19518
J35A,05:09:38,56.376606
J36,05:09:38,58.27041
J37,05:09:38,65.496086
J38,05:09:38,70
J39,05:09:38,65.98962
J40,05:09:38,66.84902
J41,05:09:38,66.060616
J42,05:09:38,67.641
J43|44,05:09:38,65.90795
J45,05:09:38,47.84558
J46,05:09:38,47.84558
J47,05:09:38,60.273003
J48,05:09:38,J48
X.J1.,X.08.09.39.,X.62.13712.
J1,08:09:39,62.13712
J2,08:09:39,61.84436
J4,08:09:39,67.74135
J5,08:09:39,70
J6,08:09:39,68.9722
J6A,08:09:39,60.58857
J7,08:09:39,54.064037
J8,08:09:39,65.14655
J9,08:09:39,60.05482
J10,08:09:39,52.38203
J11,08:09:39,50.915085
J11A,08:09:39,50.36553
J12,08:09:39,51.801315
J13,08:09:39,61.646072
J14,08:09:39,66.15245
J15,08:09:39,63.655945
J15A,08:09:39,63.71362
J16,08:09:39,65.56988
J17,08:09:39,63.82965
J18,08:09:39,64.70004
J19,08:09:39,62.174458
J20,08:09:39,67.03963
J21,08:09:39,60.104218
J21A,08:09:39,64.5989
J22,08:09:39,70
J23,08:09:39,69.31141
J23A,08:09:39,61.199375
J24,08:09:39,54.05929
J24A,08:09:39,62.56988
J25,08:09:39,66.901505
J26,08:09:39,63.814262
J27,08:09:39,61.25481
J28,08:09:39,66.03856
J29,08:09:39,65.3736
J29A,08:09:39,59.40541
J30,08:09:39,49.691696
J31,08:09:39,61.24445
J32,08:09:39,49.98434
J33,08:09:39,48.63076
J34,08:09:39,49.01916
J35,08:09:39,62.13712
J35A,08:09:39,69.27434
J36,08:09:39,70
J37,08:09:39,70
J38,08:09:39,70
J39,08:09:39,65.74107
J40,08:09:39,63.520386
J41,08:09:39,65.98251
J42,08:09:39,61.321793
J43|44,08:09:39,54.490677
J45,08:09:39,46.60284
J46,08:09:39,47.347626
J47,08:09:39,57.16615
J48,08:09:39,J48
X.J1.,X.11.09.40.,X.68.35083.
J1,11:09:40,68.35083
J2,11:09:40,70
J4,11:09:40,64.23871
J5,11:09:40,61.741493
J6,11:09:40,62.75849
J6A,11:09:40,59.21895
J7,11:09:40,56.545967
J8,11:09:40,62.212975
J9,11:09:40,61.097317
J10,11:09:40,52.94112
J11,11:09:40,53.018585
J11A,11:09:40,52.816547
J12,11:09:40,49.48646
J13,11:09:40,61.45059
J14,11:09:40,66.28412
J15,11:09:40,64.922
J15A,11:09:40,68.79584
J16,11:09:40,64.141
J17,11:09:40,65.200676
J18,11:09:40,66.70811
J19,11:09:40,64.80483
J20,11:09:40,64.519905
J21,11:09:40,61.36647
J21A,11:09:40,62.683784
J22,11:09:40,63.316975
J23,11:09:40,65.4421
J23A,11:09:40,61.22211
J24,11:09:40,63.37986
J24A,11:09:40,62.75849
J25,11:09:40,65.253265
J26,11:09:40,67.8541
J27,11:09:40,70
J28,11:09:40,66.47121
J29,11:09:40,62.62888
J29A,11:09:40,58.048134
J30,11:09:40,18.086395
J31,11:09:40,64.486946
J32,11:09:40,49.572372
J33,11:09:40,48.535694
J34,11:09:40,47.84558
J35,11:09:40,57.78752
J35A,11:09:40,65.697174
J36,11:09:40,67.31491
J37,11:09:40,63.826538
J38,11:09:40,65.799095
J39,11:09:40,63.37986
J40,11:09:40,63.239338
J41,11:09:40,60.099007
J42,11:09:40,61.306194
J43|44,11:09:40,53.60832
J45,11:09:40,39.146385
J46,11:09:40,46.294937
J47,11:09:40,52.81655
J48,11:09:40,J48
X.J1.,X.14.09.41.,X.68.9722.
J1,14:09:41,68.9722
J2,14:09:41,68.30668
J4,14:09:41,70
J5,14:09:41,69.133446
J6,14:09:41,67.72946
J6A,14:09:41,59.713448
J7,14:09:41,59.654007
J8,14:09:41,58.44943
J9,14:09:41,56.426723
J10,14:09:41,46.292896
J11,14:09:41,48.212296
J11A,14:09:41,48.568832
J12,14:09:41,51.066193
J13,14:09:41,59.35607
J14,14:09:41,61.29283
J15,14:09:41,61.239662
J15A,14:09:41,63.314754
J16,14:09:41,66.40734
J17,14:09:41,66.78658
J18,14:09:41,65.220146
J19,14:09:41,66.77873
J20,14:09:41,70
J21,14:09:41,57.798714
J21A,14:09:41,60.99279
J22,14:09:41,64.14778
J23,14:09:41,70
J23A,14:09:41,65.26671
J24,14:09:41,67.72946
J24A,14:09:41,69.18858
J25,14:09:41,62.778736
J26,14:09:41,58.845158
J27,14:09:41,64.22087
J28,14:09:41,63.950035
J29,14:09:41,58.046753
J29A,14:09:41,49.251553
J30,14:09:41,49.18076
J31,14:09:41,58.52558
J32,14:09:41,52.60715
J33,14:09:41,53.0149
J34,14:09:41,53.299873
J35,14:09:41,60.273006
J35A,14:09:41,67.56129
J36,14:09:41,66.83202
J37,14:09:41,66.94332
J38,14:09:41,62.450554
J39,14:09:41,63.752686
J40,14:09:41,62.83974
J41,14:09:41,60.564163
J42,14:09:41,64.45699
J43|44,14:09:41,58.71248
J45,14:09:41,47.84558
J46,14:09:41,47.328697
J47,14:09:41,50.95244
J48,14:09:41,J48
X.J1.,X.17.09.42.,X.64.001236.
J1,17:09:42,64.001236
J2,17:09:42,66.10621
J4,17:09:42,66.10282
J5,17:09:42,56.835022
J6,17:09:42,61.515743
J6A,17:09:42,55.923412
J7,17:09:42,56.957447
J8,17:09:42,29.45258
J9,17:09:42,25.600254
J10,17:09:42,32.315742
J11,17:09:42,47.88293
J11A,17:09:42,49.937157
J12,17:09:42,51.801315
J13,17:09:42,64.75293
J14,17:09:42,66.75651
J15,17:09:42,60.54909
J15A,17:09:42,60.71801
J16,17:09:42,64.94126
J17,17:09:42,68.99386
J18,17:09:42,67.83181
J19,17:09:42,58.371555
J20,17:09:42,63.208694
J21,17:09:42,58.11576
J21A,17:09:42,67.72947
J22,17:09:42,69.31433
J23,17:09:42,65.4556
J23A,17:09:42,68.52038
J24,17:09:42,68.35083
J24A,17:09:42,62.686363
J25,17:09:42,63.723396
J26,17:09:42,67.789925
J27,17:09:42,64.46117
J28,17:09:42,66.59596
J29,17:09:42,68.37755
J29A,17:09:42,63.345566
J30,17:09:42,49.691696
J31,17:09:42,62.001472
J32,17:09:42,49.088326
J33,17:09:42,48.04393
J34,17:09:42,48.12169
J35,17:09:42,60.273006
J35A,17:09:42,68.03159
J36,17:09:42,69.317055
J37,17:09:42,69.885414
J38,17:09:42,65.84978
J39,17:09:42,60.770107
J40,17:09:42,70
J41,17:09:42,67.30336
J42,17:09:42,66.702
J43|44,17:09:42,57.506935
J45,17:09:42,46.60284
J46,17:09:42,40.702915
J47,17:09:42,55.302032
J48,17:09:42,J48
X.J1.,X.20.09.43.,X.61.51575.
J1,20:09:43,61.51575
J2,20:09:43,66.61788
J4,20:09:43,68.825775
J5,20:09:43,67.204834
J6,20:09:43,60.894375
J6A,20:09:43,60.33807
J7,20:09:43,54.886993
J8,20:09:43,62.679314
J9,20:09:43,57.16929
J10,20:09:43,47.783295
J11,20:09:43,48.339622
J11A,20:09:43,48.7617
J12,20:09:43,48.129963
J13,20:09:43,58.474056
J14,20:09:43,59.257584
J15,20:09:43,61.745934
J15A,20:09:43,66.70923
J16,20:09:43,57.092102
J17,20:09:43,60.444588
J18,20:09:43,62.88279
J19,20:09:43,62.429142
J20,20:09:43,60.72321
J21,20:09:43,64.035835
J21A,20:09:43,61.69247
J22,20:09:43,70
J23,20:09:43,70
J23A,20:09:43,62.295307
J24,20:09:43,61.515747
J24A,20:09:43,64.76685
J25,20:09:43,65.95497
J26,20:09:43,64.49982
J27,20:09:43,62.799786
J28,20:09:43,66.9034
J29,20:09:43,69.361046
J29A,20:09:43,53.813072
J30,20:09:43,49.29027
J31,20:09:43,55.671066
J32,20:09:43,47.636177
J33,20:09:43,49.66182
J34,20:09:43,50.95244
J35,20:09:43,65.86535
J35A,20:09:43,70
J36,20:09:43,63.517895
J37,20:09:43,65.71051
J38,20:09:43,68.94341
J39,20:09:43,59.27881
J40,20:09:43,51.395992
J41,20:09:43,57.943745
J42,20:09:43,59.24726
J43|44,20:09:43,65.63276
J45,20:09:43,47.22421
J46,20:09:43,46.68284
J47,20:09:43,47.84558
J48,20:09:43,J48
X.J1.,X.23.09.44.,X.0.
J1,23:09:44,0
J2,23:09:44,61.38467
J4,23:09:44,62.70311
J5,23:09:44,65.24397
J6,23:09:44,59.651634
J6A,23:09:44,60.58857
J7,23:09:44,55.71589
J8,23:09:44,65.471886
J9,23:09:44,58.77278
J10,23:09:44,47.783295
J11,23:09:44,47.88293
J11A,23:09:44,48.917114
J12,23:09:44,48.751335
J13,23:09:44,55.858242
J14,23:09:44,56.973145
J15,23:09:44,58.639084
J15A,23:09:44,57.963882
J16,23:09:44,54.398075
J17,23:09:44,64.45103
J18,23:09:44,65.27098
J19,23:09:44,61.807766
J20,23:09:44,54.714897
J21,23:09:44,55.82485
J21A,23:09:44,57.166153
J22,23:09:44,60.279934
J23,23:09:44,64.89126
J23A,23:09:44,62.001667
J24,23:09:44,62.758495
J24A,23:09:44,64.245384
J25,23:09:44,62.523537
J26,23:09:44,59.776283
J27,23:09:44,58.28875
J28,23:09:44,59.95599
J29,23:09:44,62.525963
J29A,23:09:44,55.743027
J30,23:09:44,52.811092
J31,23:09:44,63.74889
J32,23:09:44,48.60428
J33,23:09:44,50.775646
J34,23:09:44,48.398067
J35,23:09:44,49.709694
J35A,23:09:44,54.51249
J36,23:09:44,57.16615
J37,23:09:44,56.195385
J38,23:09:44,55.804142
J39,23:09:44,55.42631
J40,23:09:44,49.709698
J41,23:09:44,55.128048
J42,23:09:44,58.771465
J43|44,23:09:44,61.487347
J45,23:09:44,49.709698
J46,23:09:44,48.38696
J47,23:09:44,55.302032
J48,23:09:44,J48
X.J1.,X.02.09.45.,X.60.273006.
J1,02:09:45,60.273006
J2,02:09:45,61.413246
J4,02:09:45,66.56587
J5,02:09:45,63.154114
J6,02:09:45,58.408894
J6A,02:09:45,59.778515
J7,02:09:45,54.886993
J8,02:09:45,58.192394
J9,02:09:45,54.080666
J10,02:09:45,48.52924
J11,02:09:45,49.58237
J11A,02:09:45,49.82765
J12,02:09:45,49.258953
J13,02:09:45,61.941635
J14,02:09:45,54.812622
J15,02:09:45,55.87751
J15A,02:09:45,57.78752
J16,02:09:45,58.270264
J17,02:09:45,63.508144
J18,02:09:45,68.27151
J19,02:09:45,63.999012
J20,02:09:45,58.443127
J21,02:09:45,54.875744
J21A,02:09:45,59.254387
J22,02:09:45,58.82083
J23,02:09:45,55.302036
J23A,02:09:45,54.83885
J24,02:09:45,54.680664
J24A,02:09:45,54.752792
J25,02:09:45,55.702507
J26,02:09:45,54.805313
J27,02:09:45,56.664925
J28,02:09:45,55.974262
J29,02:09:45,56.906914
J29A,02:09:45,52.750713
J30,02:09:45,49.71877
J31,02:09:45,55.923405
J32,02:09:45,49.709694
J33,02:09:45,50.41349
J34,02:09:45,50.054966
J35,02:09:45,52.81655
J35A,02:09:45,64.94184
J36,02:09:45,62.689693
J37,02:09:45,60.467567
J38,02:09:45,58.99585
J39,02:09:45,54.80494
J40,02:09:45,59.99196
J41,02:09:45,59.030262
J42,02:09:45,55.43144
J43|44,02:09:45,64.24802
